antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'writing_cat_μέτριο', 'race/ethnicity_group D'})",frozenset({'test preparation course_none'}),0.139,0.642,0.091,0.6546762589928057,1.0197449517021895,1.0,0.0017619999999999858,1.0367083333333331,0.022488545136628582,0.1318840579710145,0.035408544672641526,0.398210403639705
"frozenset({'race/ethnicity_group C', 'gender_male'})",frozenset({'test preparation course_none'}),0.139,0.642,0.091,0.6546762589928057,1.0197449517021895,1.0,0.0017619999999999858,1.0367083333333331,0.022488545136628582,0.1318840579710145,0.035408544672641526,0.398210403639705
frozenset({'test preparation course_none'}),"frozenset({'race/ethnicity_group C', 'gender_male'})",0.642,0.139,0.091,0.14174454828660435,1.0197449517021895,1.0,0.0017619999999999858,1.0031978221415607,0.0540855792252436,0.1318840579710145,0.003187628672014329,0.398210403639705
frozenset({'test preparation course_none'}),"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'reading_cat_μέτριο'})",0.642,0.139,0.091,0.14174454828660435,1.0197449517021895,1.0,0.0017619999999999858,1.0031978221415607,0.0540855792252436,0.1318840579710145,0.003187628672014329,0.398210403639705
"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'reading_cat_μέτριο'})",frozenset({'test preparation course_none'}),0.139,0.642,0.091,0.6546762589928057,1.0197449517021895,1.0,0.0017619999999999858,1.0367083333333331,0.022488545136628582,0.1318840579710145,0.035408544672641526,0.398210403639705
frozenset({'race/ethnicity_group C'}),"frozenset({'math_cat_χαμηλό', 'test preparation course_none'})",0.319,0.246,0.08,0.2507836990595611,1.0194459311364272,1.0,0.0015259999999999996,1.0063849372384936,0.028010279001468418,0.16494845360824745,0.006344428460956377,0.2879934755460407
"frozenset({'math_cat_χαμηλό', 'test preparation course_none'})",frozenset({'race/ethnicity_group C'}),0.246,0.319,0.08,0.3252032520325203,1.0194459311364272,1.0,0.0015259999999999996,1.0091927710843374,0.025298408488063653,0.16494845360824745,0.00910903382161573,0.2879934755460407
"frozenset({'test preparation course_completed', 'math_cat_μέτριο'})",frozenset({'lunch_standard'}),0.181,0.645,0.119,0.6574585635359116,1.0193156023812582,1.0,0.002254999999999993,1.0363709677419355,0.023137460112249958,0.1683168316831683,0.03509454517158189,0.42097734378345963
frozenset({'lunch_standard'}),"frozenset({'test preparation course_completed', 'math_cat_μέτριο'})",0.645,0.181,0.119,0.18449612403100774,1.0193156023812582,1.0,0.002254999999999993,1.004287072243346,0.053379098118120326,0.1683168316831683,0.004268771710632163,0.42097734378345963
"frozenset({'test preparation course_completed', 'gender_male'})",frozenset({'math_cat_μέτριο'}),0.174,0.485,0.086,0.4942528735632184,1.019078089821069,1.0,0.0016100000000000003,1.0182954545454546,0.0226645644461963,0.150087260034904,0.01796674478294837,0.3357862305960422
frozenset({'math_cat_μέτριο'}),"frozenset({'test preparation course_completed', 'gender_male'})",0.485,0.174,0.086,0.17731958762886596,1.0190780898210687,1.0,0.0016100000000000003,1.0040350877192983,0.03635132083991873,0.150087260034904,0.004018871221387375,0.3357862305960422
"frozenset({'gender_male', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'math_cat_μέτριο', 'test preparation course_none'})",0.316,0.205,0.066,0.2088607594936709,1.018832973139858,1.0,0.0012200000000000127,1.00488,0.02702463228779047,0.14505494505494507,0.004856301249900504,0.26540598950293304
"frozenset({'writing_cat_μέτριο', 'math_cat_μέτριο', 'test preparation course_none'})","frozenset({'gender_male', 'lunch_standard'})",0.205,0.316,0.066,0.32195121951219513,1.018832973139858,1.0,0.0012200000000000127,1.0087769784172662,0.023251381741948022,0.14505494505494507,0.008700613321922701,0.26540598950293304
frozenset({'lunch_standard'}),"frozenset({""parental level of education_associate's degree"", 'test preparation course_none'})",0.645,0.14,0.092,0.14263565891472868,1.0188261351052048,1.0,0.0016999999999999932,1.0030741410488244,0.0520514390691976,0.13275613275613274,0.0030647196682891476,0.3998892580287928
"frozenset({""parental level of education_associate's degree"", 'test preparation course_none'})",frozenset({'lunch_standard'}),0.14,0.645,0.092,0.657142857142857,1.0188261351052046,1.0,0.0016999999999999932,1.0354166666666662,0.021486349848331563,0.13275613275613274,0.03420523138832961,0.3998892580287928
"frozenset({""parental level of education_associate's degree""})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})",0.222,0.283,0.064,0.2882882882882883,1.0186865310540223,1.0,0.0011740000000000084,1.0074303797468356,0.02357808483290505,0.14512471655328799,0.0073755764132333495,0.2572183490911406
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})","frozenset({""parental level of education_associate's degree""})",0.283,0.222,0.064,0.22614840989399296,1.0186865310540223,1.0,0.0011740000000000084,1.0053607305936074,0.025584030683403248,0.14512471655328799,0.00533214639330714,0.2572183490911406
frozenset({'test preparation course_none'}),"frozenset({'writing_cat_μέτριο', 'lunch_standard'})",0.642,0.338,0.221,0.3442367601246106,1.0184519530313922,1.0,0.00400399999999998,1.0095106888361043,0.050607952678277765,0.29117259552042163,0.009421087801526515,0.4990414569853822
"frozenset({'writing_cat_μέτριο', 'lunch_standard'})",frozenset({'test preparation course_none'}),0.338,0.642,0.221,0.6538461538461539,1.0184519530313922,1.0,0.00400399999999998,1.0342222222222222,0.02736804691665172,0.29117259552042163,0.033089815212720225,0.4990414569853822
"frozenset({""parental level of education_associate's degree""})","frozenset({'reading_cat_μέτριο', 'gender_female'})",0.222,0.261,0.059,0.26576576576576577,1.0182596389492942,1.0,0.0010579999999999964,1.0064907975460122,0.023049104614177956,0.1391509433962264,0.006448938789940137,0.24590970280625452
"frozenset({'reading_cat_μέτριο', 'gender_female'})","frozenset({""parental level of education_associate's degree""})",0.261,0.222,0.059,0.2260536398467433,1.0182596389492942,1.0,0.0010579999999999964,1.0052376237623764,0.0242654984977408,0.1391509433962264,0.005210333993243296,0.24590970280625452
frozenset({'gender_male'}),"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο', 'math_cat_μέτριο'})",0.482,0.108,0.053,0.10995850622406639,1.0181343168895036,1.0,0.0009440000000000004,1.0022004662004662,0.03438478910177025,0.09869646182495345,0.0021956347803434857,0.30034962348240357
"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο', 'math_cat_μέτριο'})",frozenset({'gender_male'}),0.108,0.482,0.053,0.49074074074074076,1.0181343168895036,1.0,0.0009440000000000004,1.0171636363636363,0.019967848379727565,0.09869646182495345,0.016874016874016934,0.30034962348240357
frozenset({'lunch_standard'}),"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο', 'gender_female'})",0.645,0.099,0.065,0.10077519379844961,1.01793125048939,1.0,0.0011449999999999932,1.0019741379310345,0.0496208017334775,0.09572901325478644,0.0019702483889562777,0.37867042518205307
"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο', 'gender_female'})",frozenset({'lunch_standard'}),0.099,0.645,0.065,0.6565656565656566,1.01793125048939,1.0,0.0011449999999999932,1.0336764705882353,0.019550926321181477,0.09572901325478644,0.03257931426945509,0.37867042518205307
"frozenset({'gender_female', 'lunch_standard'})",frozenset({'test preparation course_none'}),0.329,0.642,0.215,0.6534954407294833,1.0179056709181982,1.0,0.00378199999999998,1.0331754385964913,0.02621564482029584,0.28439153439153436,0.03211016963542814,0.49419320323078525
frozenset({'test preparation course_none'}),"frozenset({'gender_female', 'lunch_standard'})",0.642,0.329,0.215,0.3348909657320872,1.0179056709181982,1.0,0.00378199999999998,1.008857142857143,0.0491360270235154,0.28439153439153436,0.008779382611158262,0.49419320323078525
frozenset({'race/ethnicity_group C'}),"frozenset({'math_cat_μέτριο', 'test preparation course_none', 'gender_male'})",0.319,0.154,0.05,0.15673981191222572,1.0177909864430241,1.0,0.0008739999999999998,1.0032490706319703,0.02566813509544786,0.1182033096926714,0.0032385483596048706,0.2407075682937752
"frozenset({'math_cat_μέτριο', 'test preparation course_none', 'gender_male'})",frozenset({'race/ethnicity_group C'}),0.154,0.319,0.05,0.3246753246753247,1.0177909864430241,1.0,0.0008739999999999998,1.0084038461538463,0.020661938534278952,0.1182033096926714,0.00833381009592462,0.2407075682937752
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'gender_female'})",frozenset({'lunch_standard'}),0.227,0.645,0.149,0.6563876651982379,1.017655294880989,1.0,0.002584999999999976,1.0331410256410256,0.022443717061565904,0.20608575380359612,0.032077930135881304,0.4436977085681112
frozenset({'lunch_standard'}),"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'gender_female'})",0.645,0.227,0.149,0.23100775193798448,1.017655294880989,1.0,0.002584999999999976,1.0052116935483872,0.04887040362983224,0.20608575380359612,0.005184672623524543,0.4436977085681112
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none', 'lunch_standard'})",frozenset({'race/ethnicity_group C'}),0.191,0.319,0.062,0.32460732984293195,1.0175778364982193,1.0,0.0010709999999999956,1.0083023255813954,0.021352526017783716,0.13839285714285715,0.008233964527065991,0.2594823483070459
frozenset({'race/ethnicity_group C'}),"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none', 'lunch_standard'})",0.319,0.191,0.062,0.19435736677115986,1.017577836498219,1.0,0.0010709999999999956,1.0041673151750972,0.025365922978541885,0.13839285714285715,0.004150020730729121,0.2594823483070459
"frozenset({'gender_female', 'test preparation course_none'})","frozenset({'math_cat_χαμηλό', 'reading_cat_χαμηλό', 'writing_cat_χαμηλό'})",0.334,0.206,0.07,0.2095808383233533,1.0173827103075403,1.0,0.0011960000000000026,1.004530303030303,0.02565422565422571,0.14893617021276595,0.004509871943769923,0.2746933317830359
"frozenset({'math_cat_χαμηλό', 'reading_cat_χαμηλό', 'writing_cat_χαμηλό'})","frozenset({'gender_female', 'test preparation course_none'})",0.206,0.334,0.07,0.3398058252427185,1.0173827103075403,1.0,0.0011960000000000026,1.0087941176470587,0.021518531845987808,0.14893617021276595,0.008717455319397147,0.2746933317830359
"frozenset({'parental level of education_some college', 'lunch_standard'})",frozenset({'test preparation course_none'}),0.147,0.642,0.096,0.653061224489796,1.0172293216351962,1.0,0.0016260000000000024,1.0318823529411767,0.019856389214536956,0.13852813852813853,0.030897275111161908,0.4012969673850849
frozenset({'test preparation course_none'}),"frozenset({'parental level of education_some college', 'lunch_standard'})",0.642,0.147,0.096,0.14953271028037382,1.0172293216351962,1.0,0.0016260000000000024,1.002978021978022,0.04731145251396655,0.13852813852813853,0.002969179695631687,0.4012969673850849
"frozenset({'gender_male', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'test preparation course_none'})",0.316,0.308,0.099,0.31329113924050633,1.0171790235081375,1.0,0.0016720000000000068,1.0077050691244238,0.02469135802469146,0.18857142857142858,0.007646154971829968,0.3173598553345389
"frozenset({'writing_cat_μέτριο', 'test preparation course_none'})","frozenset({'gender_male', 'lunch_standard'})",0.308,0.316,0.099,0.32142857142857145,1.0171790235081375,1.0,0.0016720000000000068,1.0079999999999998,0.024405908798972482,0.18857142857142858,0.007936507936507967,0.3173598553345389
frozenset({'gender_female'}),"frozenset({""parental level of education_associate's degree"", 'reading_cat_μέτριο'})",0.518,0.112,0.059,0.1138996138996139,1.0169608383894098,1.0,0.0009839999999999918,1.0021437908496733,0.034601589422603274,0.1033274956217163,0.002139204841907536,0.3203426640926641
"frozenset({""parental level of education_associate's degree"", 'reading_cat_μέτριο'})",frozenset({'gender_female'}),0.112,0.518,0.059,0.5267857142857143,1.0169608383894098,1.0,0.0009839999999999918,1.018566037735849,0.018781493357764387,0.1033274956217163,0.018227622999407233,0.3203426640926641
"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'gender_female'})",frozenset({'lunch_standard'}),0.093,0.645,0.061,0.6559139784946236,1.0169208968908894,1.0,0.001014999999999995,1.0317187499999998,0.018345473277061743,0.09010339734121121,0.030743601393305946,0.3752438109527382
frozenset({'lunch_standard'}),"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'gender_female'})",0.645,0.093,0.061,0.09457364341085271,1.0169208968908894,1.0,0.001014999999999995,1.0017380136986302,0.04687139228815494,0.09010339734121121,0.0017349982479081725,0.3752438109527382
frozenset({'reading_cat_υψηλό'}),frozenset({'parental level of education_some college'}),0.235,0.226,0.054,0.2297872340425532,1.0167576727546601,1.0,0.0008900000000000019,1.0049171270718231,0.02154442023723074,0.1326781326781327,0.004893067238440805,0.23436264356994915
frozenset({'parental level of education_some college'}),frozenset({'reading_cat_υψηλό'}),0.226,0.235,0.054,0.23893805309734512,1.0167576727546601,1.0,0.0008900000000000019,1.0051744186046512,0.021293903722844336,0.1326781326781327,0.00514778182659494,0.23436264356994915
"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο'})",frozenset({'lunch_free/reduced'}),0.169,0.355,0.061,0.36094674556213013,1.0167513959496624,1.0,0.001004999999999999,1.0093055555555555,0.01982600461620404,0.13174946004319654,0.009219760561442095,0.26638886573881154
frozenset({'lunch_free/reduced'}),"frozenset({'race/ethnicity_group C', 'reading_cat_μέτριο'})",0.355,0.169,0.061,0.17183098591549295,1.0167513959496624,1.0,0.001004999999999999,1.0034183673469388,0.025543271063667532,0.13174946004319654,0.0034067219199674366,0.26638886573881154
"frozenset({'lunch_free/reduced', 'race/ethnicity_group D'})",frozenset({'test preparation course_none'}),0.095,0.642,0.062,0.6526315789473685,1.0165600918183308,1.0,0.001009999999999997,1.0306060606060607,0.018000356442701784,0.09185185185185185,0.029697147897677197,0.37460239383505495
frozenset({'test preparation course_none'}),"frozenset({'lunch_free/reduced', 'race/ethnicity_group D'})",0.642,0.095,0.062,0.09657320872274143,1.0165600918183308,1.0,0.001009999999999997,1.001741379310345,0.04550369435934389,0.09185185185185185,0.0017383521798247832,0.37460239383505495
"frozenset({'parental level of education_some college', 'test preparation course_none'})",frozenset({'gender_male'}),0.149,0.482,0.073,0.4899328859060403,1.0164582695146065,1.0,0.0011820000000000025,1.0155526315789476,0.019026769473463975,0.13082437275985662,0.015314451556062352,0.3206925840318583
frozenset({'gender_male'}),"frozenset({'parental level of education_some college', 'test preparation course_none'})",0.482,0.149,0.073,0.15145228215767634,1.0164582695146063,1.0,0.0011820000000000025,1.0028899755501222,0.03125826413497653,0.13082437275985662,0.002881647658844118,0.3206925840318583
